EmployeeID,First_Name,Surname,StreetAddress,City,StateFull,ZipCode,Country,CountryFull,Age,Office,Start_Date,Termination_Date,Office_Type,Department,Currency,Bonus_pct,Job_title,DOB,level,Active Status,Job_Profile,Compensation,start_year,termination_year,tenure_months,tenure_years,State_code,Salary(USD)
103761,Libby,Hooper,83 Fore St,TUDDENHAM,,0IP64QG,GB,United Kingdom,54.0,London,2018-04-30,2023-06-23 16:28:36.762626,Corporate,Corporate,GBP,0.15,Accountant,1969-11-04,Individual Contributor,0,JP_1010,85000.0,2018,2023,62.689551220148914,5.152565853710869,,44620.09178990311
103762,Oscar,Hussain,42 Shannon Way,CHILDSWICKHAM,,0WR123SQ,GB,United Kingdom,43.0,London,2018-04-30,,Corporate,Customer Service,GBP,0.2,"Manager, Customer Service",1980-02-03,Associate,1,JP_1024,,2018,0,62.68955148294907,5.1525658753108825,,47169.81132075472
103763,Andres,Tremper,2470 Nash Street,Dearborn,Michigan,48126,US,United States,41.0,Boulder,2018-05-07,,Technology,Technology,USD,0.15,Software Engineer,1982-05-13,Individual Contributor,1,JP_1043,110000.0,2018,0,62.456218149615744,5.133387793119102,MI,99000.0
103764,Peter,Harding,2935 Stanton Hollow Road,Needham,Massachusetts,02192,US,United States,43.0,Boulder,2018-05-07,2021-04-24 00:00:00.000000,Technology,Technology,USD,0.15,Software Engineer,1980-06-18,Individual Contributor,0,JP_1043,110000.0,2018,2021,36.1,2.967123287671233,MA,95000.0
103765,David,Hopkins,3314 Ingram Street,Dayton,Ohio,45402,US,United States,50.0,Boulder,2018-05-07,,Technology,Technology,USD,0.15,Software Engineer,1973-09-17,Individual Contributor,1,JP_1043,110000.0,2018,0,62.456218149615744,5.133387793119102,OH,91000.0
103766,Mike,Lewis,1765 Rhode Island Avenue,Silver Spring,District of Columbia,20904,US,United States,29.0,NYC,2018-05-07,2021-09-12 00:00:00.000000,Corporate,Marketing,USD,0.15,Programmatic Marketing Specialist,1994-05-18,Individual Contributor,0,JP_1028,70000.0,2018,2021,40.8,3.3534246575342466,DC,83000.0
103767,Jacqueline,Banks,1923 Scenicview Drive,Midlands,Texas,79756,US,United States,30.0,NYC,2018-05-07,,Corporate,Corporate,USD,0.15,"Specialist, Training and Development",1993-11-05,Individual Contributor,1,JP_1011,70000.0,2018,0,62.456218149615744,5.133387793119102,TX,67000.0
103768,Richard,Rogers,2124 Parkway Street,Palm Springs,California,92262,US,United States,71.0,NYC,2018-05-07,,Corporate,Corporate,USD,0.15,Finance Coordinator,1952-07-07,Individual Contributor,1,JP_1009,55000.0,2018,0,62.456218149615744,5.133387793119102,CA,61000.0
103769,Elizabeth,Simmons,1035 Robinson Lane,Columbus,Ohio,43215,US,United States,34.0,NYC,2018-05-07,,Corporate,Corporate,USD,0.15,FP&A Analyst,1989-04-25,Individual Contributor,1,JP_1005,70000.0,2018,0,62.456218149615744,5.133387793119102,OH,63000.0
103770,Donna,Rice,4055 Melrose Street,Ellensburg,Washington,98926,US,United States,26.0,NYC,2018-05-07,,Corporate,Customer Service,USD,0.15,Associate Account Manager,1997-04-11,Associate,1,JP_1019,,2018,0,62.456218149615744,5.133387793119102,WA,53000.0
103771,Yue Ying,Tsui,,,,0,HK,Hong Kong,27.0,HongKong,2018-05-07,,Technology,Technology,HKD,0.15,Senior Software Engineer,1996-08-10,Senior,1,JP_1046,140000.0,2018,0,62.456218149615744,5.133387793119102,,37039.87534166092
103772,Kieran,Pritchard,68 Abbey Row,NOUTARD'S GREEN,,0WR64FA,GB,United Kingdom,36.0,London,2018-05-07,2019-10-21 00:00:00.000000,Corporate,Sales,GBP,0.1,"Associate, Sales",1987-07-16,Associate,0,JP_1040,75000.0,2018,2019,17.733333333333334,1.4575342465753425,,38245.792962774096
103773,Leonard,Nolan,2155 Ingram Road,Monticello,North Carolina,27214,US,United States,37.0,Boulder,2018-05-14,2019-10-26 00:00:00.000000,Technology,Technology,USD,0.15,Software Engineer,1986-11-29,Individual Contributor,0,JP_1043,110000.0,2018,2019,17.666666666666668,1.452054794520548,NC,94000.0
103774,Agustin,Macon,3817 Fairfield Road,Sheboygan Falls,Wisconsin,53085,US,United States,38.0,NYC,2018-05-14,2021-08-20 00:00:00.000000,Corporate,Sales,USD,0.2,Sales Manager,1985-07-18,Manager,0,JP_1037,120000.0,2018,2021,39.8,3.271232876712329,WI,77000.0
103775,Sharon,Holliday,2088 George Street,Gainesville,Florida,32601,US,United States,31.0,NYC,2018-05-14,2020-10-23 00:00:00.000000,Corporate,Customer Service,USD,0.15,Account Manager,1992-02-23,Individual Contributor,0,JP_1020,70000.0,2018,2020,29.766666666666666,2.4465753424657533,FL,53000.0
103776,Ingeborg,Nyvoll,Lisleheradvegen 188,NOTODDEN,,03678,NO,Norway,35.0,Oslo,2018-05-14,2018-11-05 00:00:00.000000,Technology,Technology,NOK,0.15,Software Engineer,1988-02-08,Individual Contributor,0,JP_1043,110000.0,2018,2018,5.833333333333333,0.4794520547945205,,50312.217875413786
103777,Peter,Phillips,80 East Street,MARKET OVERTON,,0LE153NF,GB,United Kingdom,61.0,London,2018-05-14,,Corporate,Marketing,GBP,0.15,Graphic Designer,1962-04-14,Individual Contributor,1,JP_1027,75000.0,2018,0,62.22288481628241,5.114209710927321,,47169.81132075472
103778,John,Moody,2440 Northwest Boulevard,Washington,District of Columbia,20005,US,United States,62.0,Boulder,2018-05-21,2019-01-22 00:00:00.000000,Technology,Technology,USD,0.15,Senior Software Engineer,1961-08-28,Senior,0,JP_1046,140000.0,2018,2019,8.2,0.673972602739726,DC,99000.0
103779,Valerie,Perry,3109 Andell Road,Watertown,Tennessee,37184,US,United States,43.0,Boulder,2018-05-21,2022-12-22 00:00:00.000000,Technology,Marketing,USD,0.2,"Director, Marketing",1980-10-12,Director,0,JP_1033,190000.0,2018,2022,55.86666666666667,4.5917808219178085,TN,81000.0
103780,Mirta,Hines,364 Vesta Drive,Hickory Hills,Illinois,60457,US,United States,58.0,NYC,2018-05-21,,Corporate,Customer Service,USD,0.15,Account Manager,1965-05-24,Individual Contributor,1,JP_1020,70000.0,2018,0,61.989551482949075,5.095031628735541,IL,55000.0
103781,John,Johnson,1445 Roguski Road,Monroe,Louisiana,71201,US,United States,67.0,NYC,2018-05-21,,Corporate,Sales,USD,0.15,Account Executive,1956-11-02,Individual Contributor,1,JP_1034,85000.0,2018,0,61.989551482949075,5.095031628735541,LA,76000.0
103782,Solomon,Bramblett,4754 James Martin Circle,Columbus,Ohio,43206,US,United States,60.0,NYC,2018-05-21,2019-05-22 00:00:00.000000,Corporate,Sales,USD,0.15,Account Executive,1963-07-05,Individual Contributor,0,JP_1034,85000.0,2018,2019,12.2,1.0027397260273974,OH,75000.0
103783,Shirley,Rowell,3067 Old Dear Lane,Scarsdale,New York,10583,US,United States,41.0,NYC,2018-05-21,,Corporate,Sales,USD,0.2,Sales Manager,1982-11-24,Manager,1,JP_1037,120000.0,2018,0,61.989551482949075,5.095031628735541,NY,79000.0
103784,Norman,Burnside,3669 Wetzel Lane,Grand Rapids,Michigan,49508,US,United States,54.0,NYC,2018-05-21,,Corporate,Sales,USD,0.2,Sales Manager,1969-07-20,Manager,1,JP_1037,120000.0,2018,0,61.989551482949075,5.095031628735541,MI,77000.0
103785,Ines,Jones,2904 B Street,Shoreview,Minnesota,55126,US,United States,57.0,NYC,2018-05-21,2021-04-03 00:00:00.000000,Corporate,Corporate,USD,0.15,Finance Coordinator,1966-11-17,Individual Contributor,0,JP_1009,55000.0,2018,2021,34.93333333333333,2.871232876712329,MN,68000.0
103786,Robert,Mizell,2781 Hillhaven Drive,Los Angeles,California,90022,US,United States,39.0,NYC,2018-05-21,2021-06-14 00:00:00.000000,Corporate,Marketing,USD,0.1,"Associate, Marketing",1984-09-27,Associate,0,JP_1030,120000.0,2018,2021,37.333333333333336,3.0684931506849313,CA,75000.0
103787,So,Moua,2188 James Avenue,Wichita,Kansas,67202,US,United States,56.0,NYC,2018-05-21,,Corporate,Corporate,USD,0.15,Finance Coordinator,1967-10-03,Individual Contributor,1,JP_1009,55000.0,2018,0,61.989551482949075,5.095031628735541,KS,66000.0
103788,Calvin,Meadows,964 Highland Drive,Milwaukee,Wisconsin,53202,US,United States,57.0,NYC,2018-05-21,,Corporate,Customer Service,USD,0.15,Account Manager,1966-12-17,Individual Contributor,1,JP_1020,70000.0,2018,0,61.989551482949075,5.095031628735541,WI,50000.0
103789,Shaiming,Hao,,,,0,HK,Hong Kong,36.0,HongKong,2018-05-21,,Technology,Technology,HKD,0.15,Software Engineer,1987-10-31,Individual Contributor,1,JP_1043,110000.0,2018,0,61.989551482949075,5.095031628735541,,36912.151633586225
103790,Zara,Lane,25 Thompsons Lane,MELLING,,0L312GH,GB,United Kingdom,29.0,London,2018-05-21,2019-04-03 00:00:00.000000,Corporate,Sales,GBP,0.15,Sales Team Lead,1994-05-06,Senior,0,JP_1039,95000.0,2018,2019,10.566666666666666,0.8684931506849315,,36970.93319734829
103791,Gregory,Gutierrez,2260 Hill Haven Drive,Tukwila,Washington,98188,US,United States,29.0,Boulder,2018-05-28,2020-11-12 00:00:00.000000,Technology,Technology,USD,0.15,Senior Software Engineer,1994-02-27,Senior,0,JP_1046,140000.0,2018,2020,29.966666666666665,2.463013698630137,WA,95000.0
103792,Samantha,Robles,4 Virginia Street,Elk Grove Village,Illinois,60007,US,United States,47.0,Boulder,2018-05-28,2023-01-11 00:00:00.000000,Technology,Technology,USD,0.15,Software Engineer,1976-06-01,Individual Contributor,0,JP_1043,110000.0,2018,2023,56.3,4.627397260273972,IL,95000.0
103793,Clyde,Moore,4354 Sycamore Circle,Euless,Texas,76039,US,United States,62.0,Boulder,2018-05-28,,Technology,Technology,USD,0.15,Software Engineer,1961-09-19,Individual Contributor,1,JP_1043,110000.0,2018,0,61.75621814961574,5.075853546543759,TX,99000.0
103794,Angela,Mangus,4297 Norman Street,Los Angeles,California,90014,US,United States,48.0,Boulder,2018-05-28,2021-09-14 00:00:00.000000,Technology,Technology,USD,0.15,Senior Software Engineer,1975-02-20,Senior,0,JP_1046,140000.0,2018,2021,40.166666666666664,3.3013698630136985,CA,99000.0
103795,Collette,Temple,1249 Elk Rd Little,Tucson,Arizona,85705,US,United States,69.0,NYC,2018-05-28,,Corporate,Customer Service,USD,0.2,"Manager, Customer Service",1954-02-25,Associate,1,JP_1024,,2018,0,61.75621814961574,5.075853546543759,AZ,57000.0
103796,Marie,Cunningham,3900 River Road,Colorado Springs,Colorado,80903,US,United States,40.0,NYC,2018-05-28,2023-01-23 00:00:00.000000,Corporate,Corporate,USD,0.15,AP Specialist,1983-06-15,Individual Contributor,0,JP_1004,65000.0,2018,2023,56.7,4.66027397260274,CO,68000.0
103797,Terry,Pugh,724 Bond Street,Providence,Rhode Island,02905,US,United States,46.0,NYC,2018-05-28,2020-05-23 00:00:00.000000,Corporate,Sales,USD,0.15,Account Executive,1977-01-21,Individual Contributor,0,JP_1034,85000.0,2018,2020,24.2,1.989041095890411,RI,78000.0
103798,Katherine,Thomas,2647 Washburn Street,Baton Rouge,Louisiana,70802,US,United States,33.0,NYC,2018-05-28,2023-06-23 16:28:36.762626,Corporate,Customer Service,USD,0.15,Account Manager,1990-02-08,Individual Contributor,0,JP_1020,70000.0,2018,2023,61.75621788681558,5.075853524943747,LA,59000.0
103799,Millie,Lambert,92 Red Lane,EORODAL,,0HS22DN,GB,United Kingdom,39.0,London,2018-05-28,2019-04-30 00:00:00.000000,Corporate,Customer Service,GBP,0.15,Associate Account Manager,1984-11-28,Associate,0,JP_1019,,2018,2019,11.233333333333333,0.9232876712328767,,45894.95155532892
103800,Billy,Miller,67 Shire Oak Road,SCANIPORT,,0IV14PT,GB,United Kingdom,55.0,London,2018-05-28,2022-05-13 00:00:00.000000,Corporate,Sales,GBP,0.15,Account Executive,1968-10-22,Individual Contributor,0,JP_1034,85000.0,2018,2022,48.2,3.9616438356164383,,35696.07343192249
103801,Jessica,Freda,4500 Cost Avenue,Beltsville,Maryland,20705,US,United States,33.0,Boulder,2018-06-04,2019-05-28 00:00:00.000000,Technology,Technology,USD,0.15,Software Engineer,1990-07-13,Individual Contributor,0,JP_1043,110000.0,2018,2019,11.933333333333334,0.9808219178082191,MD,93000.0
103802,Mark,Brown,2130 Railroad Street,Jacksonville,Florida,32216,US,United States,60.0,Boulder,2018-06-04,2019-03-26 00:00:00.000000,Technology,Technology,USD,0.15,Software Engineer,1963-12-07,Individual Contributor,0,JP_1043,110000.0,2018,2019,9.833333333333334,0.8082191780821918,FL,90000.0
103803,Earlene,Hooper,1825 Fannie Street,Worcester,Massachusetts,01610,US,United States,64.0,NYC,2018-06-04,2022-02-19 00:00:00.000000,Corporate,Sales,USD,0.15,Account Executive,1959-06-12,Individual Contributor,0,JP_1034,85000.0,2018,2022,45.2,3.7150684931506848,MA,71000.0
103804,Karen,Morris,3577 Poplar Avenue,San Diego,California,92103,US,United States,49.0,NYC,2018-06-04,,Corporate,Customer Service,USD,0.15,Associate Account Manager,1974-03-15,Manager,1,JP_1018,,2018,0,61.52288481628241,5.0566754643519785,CA,55000.0
103805,Martha,Tyler,3797 Davis Street,Norcross,Georgia,30071,US,United States,55.0,NYC,2018-06-04,2023-06-23 16:28:36.762626,Corporate,Sales,USD,0.15,Account Executive,1968-09-14,Individual Contributor,0,JP_1034,85000.0,2018,2023,61.52288455348225,5.056675442751965,GA,71000.0
103806,Debra,Santillanes,1229 Arlington Avenue,Maryville,Tennessee,37801,US,United States,69.0,NYC,2018-06-04,,Corporate,Customer Service,USD,0.15,Account Manager,1954-10-04,Individual Contributor,1,JP_1020,70000.0,2018,0,61.52288481628241,5.0566754643519785,TN,51000.0
103807,Jin,Pai,,,,0,HK,Hong Kong,75.0,HongKong,2018-06-04,2019-01-14 00:00:00.000000,Technology,Technology,HKD,0.15,Software Engineer,1948-12-29,Individual Contributor,0,JP_1043,110000.0,2018,2019,7.466666666666667,0.6136986301369863,,36528.98050936215
103808,Xia,Fu,,,,0,HK,Hong Kong,53.0,HongKong,2018-06-04,,Technology,Technology,HKD,0.15,Software Engineer,1970-11-18,Individual Contributor,1,JP_1043,110000.0,2018,0,61.52288481628241,5.0566754643519785,,36784.42792551153
103809,Phoebe,Arnold,62 Middlewich Road,FLAX BOURTON,,0BS194HQ,GB,United Kingdom,52.0,London,2018-06-04,2020-12-27 00:00:00.000000,Corporate,Sales,GBP,0.15,Account Executive,1971-07-04,Individual Contributor,0,JP_1034,85000.0,2018,2020,31.233333333333334,2.5671232876712327,,31871.49413564508
103810,Martha,Flynn,2012 Mount Street,Saginaw,Michigan,48607,US,United States,50.0,Boulder,2018-06-11,2021-08-12 00:00:00.000000,Technology,Technology,USD,0.15,Senior Software Engineer,1973-09-19,Senior,0,JP_1046,140000.0,2018,2021,38.6,3.1726027397260275,MI,93000.0
103811,Laura,Meredith,703 Grove Avenue,Perry,Oklahoma,73077,US,United States,29.0,Boulder,2018-06-11,,Technology,Technology,USD,0.15,Software Engineer,1994-10-10,Individual Contributor,1,JP_1043,110000.0,2018,0,61.28955148294907,5.037497382160198,OK,99000.0
103812,Christopher,Patterson,1868 Morris Street,San Antonio,Texas,78205,US,United States,63.0,NYC,2018-06-11,2019-01-18 00:00:00.000000,Corporate,Customer Service,USD,0.15,Associate Account Manager,1960-06-14,Manager,0,JP_1018,,2018,2019,7.366666666666666,0.6054794520547945,TX,57000.0
103813,Benjamin,Angelo,4551 Brannon Avenue,Jacksonville,Florida,32217,US,United States,64.0,NYC,2018-06-11,2021-04-19 00:00:00.000000,Corporate,Sales,USD,0.15,Sales Team Lead,1960-01-01,Senior,0,JP_1039,95000.0,2018,2021,34.766666666666666,2.8575342465753426,FL,76000.0
103814,Philip,Price,657 Worley Avenue,Richmond,Virginia,23227,US,United States,42.0,NYC,2018-06-11,,Corporate,Customer Service,USD,0.2,"Manager, Customer Service",1981-02-05,Associate,1,JP_1024,,2018,0,61.28955148294907,5.037497382160198,VA,50000.0
103815,William,Lander,2459 Whiteman Street,Camden,New Jersey,08102,US,United States,41.0,NYC,2018-06-11,2018-07-30 00:00:00.000000,Corporate,Sales,USD,0.15,Account Executive,1982-05-19,Individual Contributor,0,JP_1034,85000.0,2018,2018,1.6333333333333333,0.13424657534246576,NJ,74000.0
103816,Jean,Shores,970 Sugarfoot Lane,Lafayette,Indiana,47906,US,United States,61.0,NYC,2018-06-11,2022-04-06 00:00:00.000000,Corporate,Customer Service,USD,0.15,Associate Account Manager,1962-06-11,Associate,0,JP_1019,,2018,2022,46.5,3.8219178082191783,IN,57000.0
103817,Rachel,Baumgartner,3265 Cunningham Court,Bloomfield Township,Michigan,48302,US,United States,65.0,NYC,2018-06-11,,Corporate,Corporate,USD,0.15,HR Analyst,1958-10-03,Individual Contributor,1,JP_1017,65000.0,2018,0,61.28955148294907,5.037497382160198,MI,63000.0
103818,Joan,Goddard,2386 Saint Francis Way,Kenosha,Wisconsin,53142,US,United States,44.0,NYC,2018-06-11,2022-10-06 00:00:00.000000,Corporate,Sales,USD,0.1,"Associate, Sales",1979-09-14,Associate,0,JP_1040,75000.0,2018,2022,52.6,4.323287671232877,WI,77000.0
103819,April,Ervin,2889 Thorn Street,Sheridan,Wyoming,82801,US,United States,48.0,NYC,2018-06-11,2022-08-20 00:00:00.000000,Corporate,Corporate,USD,0.15,Finance Coordinator,1975-01-19,Individual Contributor,0,JP_1009,55000.0,2018,2022,51.03333333333333,4.1945205479452055,WY,63000.0
103820,Chung,Liu,,,,0,HK,Hong Kong,51.0,HongKong,2018-06-11,2021-02-04 00:00:00.000000,Technology,Technology,HKD,0.15,Software Engineer,1972-06-13,Individual Contributor,0,JP_1043,110000.0,2018,2021,32.3,2.654794520547945,,36912.151633586225
103821,Shi,Fu,,,,0,HK,Hong Kong,80.0,HongKong,2018-06-11,,Technology,Technology,HKD,0.15,Senior Software Engineer,1943-11-08,Senior,1,JP_1046,140000.0,2018,0,61.28955148294907,5.037497382160198,,36784.42792551153
103822,Larry,Lovett,2390 Luke Lane,Oklahoma City,Oklahoma,73109,US,United States,58.0,Boulder,2018-06-18,,Technology,Technology,USD,0.15,Software Engineer,1965-10-26,Individual Contributor,1,JP_1043,110000.0,2018,0,61.05621814961574,5.018319299968417,OK,92000.0
103823,Andrew,Parker,1008 Fort Street,Ocracoke,North Carolina,27960,US,United States,61.0,Boulder,2018-06-18,2021-12-18 00:00:00.000000,Technology,Technology,USD,0.15,Software Engineer,1962-09-25,Individual Contributor,0,JP_1043,110000.0,2018,2021,42.63333333333333,3.504109589041096,NC,93000.0
103824,Mildred,Atkinson,2740 New York Avenue,Dallas,Texas,75202,US,United States,56.0,NYC,2018-06-18,2021-08-12 00:00:00.000000,Corporate,Sales,USD,0.2,"Director, Sales",1967-11-13,Director,0,JP_1035,175000.0,2018,2021,38.36666666666667,3.1534246575342464,TX,77000.0
103825,Regina,Meneses,1492 Michael Street,Sugar Land,Texas,77478,US,United States,58.0,NYC,2018-06-18,2022-06-28 00:00:00.000000,Corporate,Technology,USD,0.15,IT,1965-12-29,Individual Contributor,0,JP_1042,80000.0,2018,2022,49.03333333333333,4.03013698630137,TX,53000.0
103826,Aaliyah,Finch,53 Walwyn Rd,CHARMINSTER,,0DT26TL,GB,United Kingdom,47.0,London,2018-06-18,2018-10-03 00:00:00.000000,Corporate,Technology,GBP,0.15,IT,1976-01-12,Individual Contributor,0,JP_1042,80000.0,2018,2018,3.566666666666667,0.29315068493150687,,30596.634370219275
103827,Cynthia,Woolsey,638 Saint Marys Avenue,Remsen,New York,13438,US,United States,53.0,Boulder,2018-06-25,2020-02-03 00:00:00.000000,Technology,Technology,USD,0.15,Software Engineer,1970-03-17,Individual Contributor,0,JP_1043,110000.0,2018,2020,19.6,1.610958904109589,NY,99000.0
103828,Adam,Burns,1193 Cemetery Street,Aromas,California,95004,US,United States,62.0,Boulder,2018-06-25,,Technology,Technology,USD,0.2,"Director, Engineering",1961-10-19,Director,1,JP_1045,200000.0,2018,0,60.82288481628241,4.999141217776637,CA,91000.0
103829,Norma,Hamann,2578 Thrash Trail,Longview,Texas,75601,US,United States,34.0,Boulder,2018-06-25,,Technology,Technology,USD,0.2,"Director, Engineering",1989-03-22,Director,1,JP_1045,200000.0,2018,0,60.82288481628241,4.999141217776637,TX,96000.0
103830,James,McKnight,4938 Turnpike Drive,Birmingham,Alabama,35222,US,United States,33.0,Boulder,2018-06-25,2022-08-25 00:00:00.000000,Technology,Technology,USD,0.15,Software Engineer,1990-12-18,Individual Contributor,0,JP_1043,110000.0,2018,2022,50.733333333333334,4.16986301369863,AL,97000.0
103831,Florence,Silvey,219 Warner Street,Cody,Wyoming,82414,US,United States,43.0,Boulder,2018-06-25,,Technology,Technology,USD,0.15,Senior Software Engineer,1980-10-07,Senior,1,JP_1046,140000.0,2018,0,60.82288481628241,4.999141217776637,WY,97000.0
103832,Mary,Arrington,3254 Stutler Lane,Franklin,Pennsylvania,16323,US,United States,62.0,Boulder,2018-06-25,,Technology,Technology,USD,0.15,Senior Software Engineer,1961-06-22,Senior,1,JP_1046,140000.0,2018,0,60.82288481628241,4.999141217776637,PA,93000.0
103833,Floyd,Marbury,2564 Circle Drive,Houston,Texas,77032,US,United States,47.0,NYC,2018-06-25,2021-03-27 00:00:00.000000,Corporate,Sales,USD,0.2,Regional Sales Manager,1976-05-16,Manager,0,JP_1036,140000.0,2018,2021,33.53333333333333,2.756164383561644,TX,76000.0
103834,Beth,Taylor,2321 Briercliff Road,Staten Island,New York,10314,US,United States,70.0,NYC,2018-06-25,,Corporate,Marketing,USD,0.15,Programmatic Marketing Specialist,1953-01-28,Individual Contributor,1,JP_1028,70000.0,2018,0,60.82288481628241,4.999141217776637,NY,77000.0
